Annual Income ($),Spending Score (1-100)
0.6069198943013254,0.87
0.4954835924916041,0.27
0.9073767989303799,0.39
0.7716687546716919,0.31
0.33718824681272175,0.44
0.8610915177866445,0.49
0.4905197553349406,0.8300000000000001
0.7883394569783233,0.01
0.6149367808226389,0.84
0.5755840272879447,0.37
0.5873803783675661,0.99
0.8771937212460652,0.66
0.9541832040173918,0.56
0.34324170675987237,0.81
0.5903228862897028,0.21
0.5524598102898292,0.5700000000000001
0.7317264467769273,0.24
0.35750155284407337,0.8200000000000001
0.5262983355617085,0.88
0.6902102392959036,0.4
0.9116510680408898,0.37
0.64594102350848,0.21
0.2936822933664607,0.3
0.3889584890563972,0.45
0.41490414477770643,0.46
0.8026098308189541,0.12
0.8012991251434407,0.87
0.6194479244528198,0.18
0.7710160337730426,0.87
0.3476844199732595,0.75
0.8544958783833577,0.72
0.8738985334835293,0.71
0.35477486392874813,0.81
0.3882636571320286,0.7000000000000001
0.8821101834987946,0.66
0.6857096234221525,0.45
0.49925779317169716,0.9500000000000001
0.8179856190847168,0.01
0.7264836240748733,0.16
0.780559444976681,0.77
0.5318148799309379,0.28
0.2783749355174919,0.24
0.8065840588712139,0.15
0.33299819975365047,0.13
0.47462810700411634,0.84
0.8531483255603398,0.78
0.28225967764009813,0.27
0.9101929737753587,0.9400000000000001
0.49646793771779296,0.86
0.7442228936591323,0.03
0.357280469959047,0.55
0.9293587543558592,0.62
0.7124185414846241,0.56
0.6791403034099402,0.5700000000000001
0.5678619179466664,0.03
0.41864149831029507,0.04
0.3336193373830103,0.59
0.8225230821059724,0.54
0.357280469959047,0.41000000000000003
0.8420310147704423,0.5700000000000001
0.5458957541558318,0.5
0.34064135092170506,0.84
0.4759282849232,0.55
0.9006495625717204,0.34
0.9859507090443955,0.85
0.7356690915598977,0.46
0.48020255403370987,0.56
0.7576194637160875,0.3
0.4862033751987114,0.14
0.9213945066166949,0.25
0.775374524934991,0.93
0.6279596155263352,0.49
0.6648594018128796,0.44
0.5297935506964111,0.49
0.8878214913619759,0.16
0.5547653889479612,0.42
0.922120921810353,0.43
0.8686399191468306,0.12
0.3590596607956878,0.26
0.3398991440934022,0.71
0.48738774779706695,0.99
0.3670502279259267,0.97
0.8253392569509511,0.5700000000000001
0.29924094876140944,0.41000000000000003
0.7814227210039268,0.55
0.7928400728520745,0.32
0.5277616937054544,0.1
0.5784738964279322,0.56
0.8037099813658711,0.24
0.7041226694179203,0.8300000000000001
0.30360470380157284,0.99
0.5914388284712645,0.27
0.38871108678029626,0.52
0.47128028045943127,0.42
0.6216219061555791,1.0
0.7592723214755703,0.49
0.741554107404171,0.9
0.40472906818827836,0.26
0.6139998105003842,0.88
0.7528451261751608,0.03
0.7668365144704011,0.91
0.33898322928400726,0.07
0.5501384399970523,0.4
0.3767041805720783,0.68
0.6459147041174055,0.64
0.2723162116921263,0.96
0.726873151062777,0.63
0.7752534557360481,0.51
0.9861296809037026,0.62
0.684156779348753,0.97
0.7957720530177813,0.55
0.39141145630454693,0.6
0.4419183677766431,0.8200000000000001
0.3312295366734395,0.24
0.34350490067061806,0.93
0.9925410845694673,0.04
0.8621337656731973,0.84
0.5702990935601714,0.97
0.8209070714939939,0.21
0.9636634486824512,0.29
0.6532683419836398,0.2
0.7198195542547927,0.03
0.9974943939697011,0.18
0.40083906218745724,0.48
0.9767126027772222,0.54
0.6293861265225767,0.19
0.42008906481939634,0.3
0.9515723204227947,0.66
0.4744965100487435,0.5
0.9710855169654794,0.84
0.34788444734542623,0.75
0.31606430353627335,0.8300000000000001
0.2765799530462063,0.23
0.26545211449987893,0.23
0.9381704864876246,0.45
0.8481686967690315,0.98
0.4630949498352406,0.38
0.943023782201775,0.91
0.8603387832019118,0.32
0.5693358038468421,0.18
0.38646867466074303,0.14
0.7286523418994177,0.78
0.28651815511596324,0.93
0.8866318548854053,0.81
0.3754303220440692,0.54
0.6450777474812343,0.14
0.7444597681788034,0.32
0.7485971764557255,0.32
0.32946613747144343,0.43
0.9081400612715423,0.8300000000000001
0.8295240401318075,0.76
0.7543821786139155,0.5700000000000001
0.6307863181277438,0.38
0.372698369250529,0.35000000000000003
0.7317211828987125,0.47000000000000003
0.6667701896048933,0.53
0.6459936622906293,0.1
0.42005748155010686,0.47000000000000003
0.5272037226146735,0.05
0.5834798446103151,0.49
0.562398012359586,0.6900000000000001
0.6168265131017928,0.66
0.45742048911956373,0.76
0.7540031793824418,0.81
0.768673607967406,0.33
0.8700506385084275,0.65
0.6973901691810458,0.09
0.5075641929948308,0.74
0.7973091054565361,0.41000000000000003
0.4030077800120016,0.79
0.6596481623801151,0.81
0.5757261519997473,0.22
0.710844641898365,0.12
0.3146956952003958,0.81
0.7405592344215524,0.63
0.9629054502195037,0.55
0.9239895985766473,0.44
0.8998968279869877,0.06
0.4274111194163412,0.76
0.5521176582058597,0.08
0.9729647214882036,0.18
0.7347742322633624,0.66
0.6661069409498142,0.45
0.9330750523755882,0.45
0.8254971732973986,0.42
0.96434775285039,0.52
0.44703485740153914,0.46
0.36699232526556264,0.47000000000000003
0.32296524787602515,0.13
0.8212386958215334,0.49
0.9690168128270183,0.21
0.8336509206522997,0.98
0.7145293566488046,0.67
0.766968111425774,0.8200000000000001
0.8280448903534168,0.23
0.463558171118153,0.73
0.880257298367145,0.59
0.8096950108962279,0.08
0.8983808310610926,0.78
0.4924621263962437,0.13
0.5366050091065093,0.18
0.41476728394411866,0.44
0.2941191952582985,0.9400000000000001
0.9344068135639614,0.81
0.5308621179740385,0.8300000000000001
0.7531662227462705,0.63
0.44978260182972407,0.04
0.6012033225599293,0.33
0.8481160579868824,0.6900000000000001
0.9826713129165043,0.86
0.5542969037868339,0.75
0.7022013538694768,0.47000000000000003
0.2970511754240054,0.23
0.7183456683546169,0.72
0.9998473475317675,0.2
0.8630970553865266,0.48
0.2745217766641751,0.17
0.7670523334772127,0.62
0.9897880762630675,0.61
0.673307926347816,0.03
0.9165148915114699,0.31
0.760572499394654,0.1
0.4076347289629107,0.47000000000000003
0.453319927990146,0.44
0.5266825986713971,0.49
0.35102698263972965,0.5
0.39319064714118773,0.41000000000000003
0.3455262299051449,0.5
0.3222967353427311,0.81
0.7291997852337688,0.87
0.8022413593439102,0.04
0.8304136355501279,0.84
0.8757040437112447,0.59
0.3538747407539979,0.3
0.8483055576026193,0.88
0.8982650257403645,0.7000000000000001
0.8508848579279269,0.36
0.5159442871129734,0.18
0.26596271068672556,0.19
0.9222735742785855,0.43
0.5143914430395738,0.48
0.7475391369345279,0.81
0.8776832619200522,0.76
0.32978723404255317,0.13
0.9451082779748807,0.04
0.2730163074947098,0.81
0.4542568983124006,0.42
0.3423152641940476,0.23
0.3652236621853517,0.25
0.37232989777548503,0.63
0.9890721888258392,0.89
0.6106151368081948,0.55
0.45816795982608144,0.04
0.9525303462579089,0.74
0.6080674197521766,0.8200000000000001
0.4052080811058355,0.46
0.26739448556118206,0.56
0.7703685767526082,0.43
0.42696368976807353,0.61
0.42429490351311233,0.2
0.905118595176182,0.11
0.836988219440555,0.26
0.9336435512227989,0.96
0.9877298998810363,0.03
0.49396759556570896,0.25
0.6898891427247938,0.92
0.7692105235453273,0.2
0.44464505669196835,0.79
0.7605514438817943,0.15
0.8350511122574668,0.78
0.5089801762346426,0.28
0.6817090759788181,0.93
0.6027666943897586,0.39
0.5758472211986904,0.17
0.7844810342467916,0.96
0.3487635150073168,0.13
0.6226378346510575,0.6900000000000001
0.6775821954583259,0.58
0.9384705275458747,0.91
0.758924905513386,0.74
0.43413309189678584,0.31
0.8370092749534146,0.84
0.4009180203606809,0.8300000000000001
0.4099139882299683,0.49
0.281048985650668,0.89
0.8890585027424805,0.41000000000000003
0.6786033878320191,0.07
0.9741701495994188,0.49
0.695795214081927,0.76
0.43195384631581163,0.46
0.7033278238074684,0.58
0.4992472654152673,0.64
0.40254982260730415,0.05
0.4982523924326487,0.09
0.32074389126933156,0.3
0.4171991956794087,0.8200000000000001
0.661548422415699,0.36
0.6736237590407108,0.56
0.4005969237895712,0.62
0.6039826502574036,0.96
0.8316611746870624,0.92
0.4936780822638887,0.44
0.3957278364407761,0.41000000000000003
0.9225841430932653,0.81
0.5225083432469706,1.0
0.27682735532230723,0.03
0.8999073557434175,0.75
0.7110236137576721,0.6
0.8796572162506447,0.34
0.9719172097234358,0.12
0.9073294240264457,0.8
0.6540684514723067,0.67
0.47360165075220817,0.92
0.3568856790929285,0.42
0.9268320928127006,0.7000000000000001
0.8817890869276848,0.27
0.4101298072367798,0.11
0.30322570457009906,0.81
0.45461484203101477,0.7000000000000001
0.49418867845073533,0.39
0.6900470590712413,0.62
0.4591259856611957,0.14
0.616273805889227,0.45
0.7944508195858381,0.01
0.7863128638655815,1.0
0.7298051312284839,0.9400000000000001
0.7816490677671681,0.42
0.4456294019181572,0.66
0.5875435585922284,0.99
0.5724941307757904,0.6
0.9801499152515607,0.73
0.7751481781717497,0.59
0.7000063166538578,0.67
0.7848021308179014,0.39
0.862460126122522,0.84
0.6199637845178814,0.67
0.6926421510311938,0.18
0.6522155663406571,0.91
0.4727015275774579,0.88
0.9131038984282059,0.5700000000000001
0.2931453777885395,0.04
0.5499015654773811,0.72
0.5285933864634108,0.19
0.3313663975070273,0.47000000000000003
0.6240538178908692,0.01
0.7404855401265436,0.49
0.397743901797088,0.87
0.7754008443260656,0.5
0.5888753197806015,0.3
0.594207628412309,0.43
0.6383347194879299,0.58
0.7975775632454967,0.93
0.5550654300062113,0.4
0.48452946192636887,0.91
0.5262825439270636,0.9400000000000001
0.44218156168738876,0.68
0.5837061913735564,0.9500000000000001
0.43415414740964553,0.9500000000000001
0.7352848284502089,0.2
0.9599945255666564,0.62
0.6283280870013791,0.9400000000000001
0.28313348142377376,0.5700000000000001
0.4755440218135113,0.92
0.622969458978597,0.9400000000000001
0.7234042553191489,0.87
0.5631402191878888,0.53
0.5186604482718687,0.52
0.6360080853169381,0.24
0.30533651973427944,0.8300000000000001
0.5629244001810774,0.73
0.6831566424879194,0.31
0.6396296335287986,0.9
0.42071546632697104,0.3
0.5900228452314527,0.74
0.7298682977670629,0.27
0.7727057386800299,0.9
0.3949645740996136,0.3
0.7894185520123806,0.78
0.6572057228883952,0.39
0.8150431111625801,0.42
0.7668312505921863,0.55
0.7230147283312452,0.89
0.7193615968500953,0.48
0.33338246286333917,0.99
0.33106109257056227,0.29
0.8607177824333856,0.89
0.7681788034152042,0.4
0.6275753524166464,0.58
0.6710339309589733,0.18
0.7166559634476296,0.98
0.40006000821165,0.46
0.4468243022729426,0.24
0.43591228273342664,0.01
0.2698263972964721,0.43
0.8399675745101961,0.42
0.6852832492867444,0.88
0.9314643056418246,0.5700000000000001
0.4522092496867992,0.99
0.3991651489151147,0.05
0.6476938949540463,0.56
0.8485950709044395,0.1
0.43006937791487254,0.27
0.9108772779432974,0.03
0.6652489288007832,0.9
0.6748555065430006,0.27
0.9546306336656595,0.73
0.5154968574647056,0.7000000000000001
0.7708002147662312,0.25
0.6618326718393043,0.41000000000000003
0.6985219029972523,0.7000000000000001
0.6111099413603966,0.08
0.7146925368734669,0.42
0.7180824744438712,0.45
0.4252318738353669,0.8200000000000001
0.9610788844789286,0.6
0.7557192036805036,0.48
0.4522092496867992,0.85
0.7359217577142135,0.99
0.40673460578816045,0.24
0.5578026466779664,0.65
0.6614589364860455,0.19
0.5181972269889563,0.76
0.9448819312116394,0.09
0.31885942286839253,0.14
0.3983966226957373,0.19
0.4493983387200354,0.45
0.6771558213229179,0.19
0.9595628875530335,0.78
0.6564161411561582,0.9400000000000001
0.6728973438470527,0.02
0.9415288407887394,0.97
0.9666743870213819,0.51
0.5964289850190025,0.04
0.44220788107846337,0.77
0.4514196679545622,0.35000000000000003
0.33229810395106696,0.45
0.36938738985334835,0.06
0.8955593923378988,0.42
0.8736879783549327,0.42
0.7881446934843716,0.78
0.7740638192594775,0.86
0.5968658869108404,0.79
0.5879225578237022,0.73
0.9729226104624843,0.6
0.48190278669712694,0.23
0.4981155315990609,0.17
0.8820049059344963,0.99
0.6273963805573394,0.5700000000000001
0.5064219314221946,0.67
0.44921410298251335,0.06
0.5892490551338604,0.07
0.826444671376083,0.45
0.6165212081653278,0.23
0.909319169991683,0.76
0.8283133481423773,0.52
0.8246128417572931,0.2
0.8740301304389021,0.93
0.3567224988682662,0.15
0.9019813237600934,0.34
0.615721098676661,0.76
0.5149230947392801,0.38
0.616942318422521,0.8300000000000001
0.4670112752271363,1.0
0.9118774148041311,0.18
0.7340320254350595,0.36
0.9436501837093496,0.93
0.7172244622948403,0.9
0.9190415530546285,0.56
0.5286460252455599,0.19
0.38482634465769,0.48
0.517670839167465,0.25
0.860691463042311,0.21
0.6116837040858223,0.16
0.5045585185341152,0.53
0.8233284554728542,0.7000000000000001
0.38367881920683883,0.36
0.561608430627349,0.79
0.7623780096223693,0.42
0.6963952961984271,0.53
0.8966753345194606,0.03
0.8284449450977502,0.13
0.7936980850011054,0.18
0.7579300325307673,0.87
0.682509185467485,0.59
0.5517912977565351,0.36
0.9552412435385894,0.59
0.8029888300504279,0.56
0.4492562140082327,0.09
0.6465516333814101,0.32
0.5674144882983987,0.17
0.8030888437365112,0.11
0.4827765904808026,0.99
0.5222925242401592,0.48
0.36994536094412916,0.99
0.3686293913904008,0.86
0.537352479813027,0.24
0.8746617958246917,0.87
0.9626106730394686,0.27
0.9872140398159748,0.61
0.9628159642898502,0.86
0.918704664848874,0.3
0.6076515733731984,0.37
0.49461505258614336,0.8
0.9492930611557371,0.75
0.5649352016591744,0.01
0.6286912945982082,0.55
0.35973870108541167,0.22
0.5019897459652374,0.6
0.6900575868276712,0.79
0.5296566898628233,0.03
0.6133523534799499,0.47000000000000003
0.7175508227441649,0.88
0.9055923442155241,0.51
0.37291418825734046,0.22
0.5314622000905387,0.96
0.6739711750028952,0.39
0.5110225609820291,0.75
0.48557697369113667,0.47000000000000003
0.683851474412288,0.92
0.49487824649688905,0.53
0.7309631844357649,0.93
0.8911693179066609,0.46
0.6269121037615674,0.4
0.35879120300672723,0.23
0.9533304557465758,0.32
0.4619790076536789,0.59
0.5397738637918873,0.54
0.7338741090886121,0.13
0.43059576573636393,0.29
0.5410635139545411,0.51
0.8589543832313895,0.19
0.37540926653120954,0.22
0.335219556360344,0.34
0.9984997947087496,0.37
0.6401402297156453,0.36
0.793171697179614,0.25
0.6556160316674913,0.46
0.7836598692452651,0.99
0.5638508427469022,0.44
0.5749365702675102,0.43
0.6363976123048417,0.07
0.5366418562540137,0.31
0.753624180150968,0.58
0.882326002505606,0.04
0.9569467400802215,0.59
0.9814237737795698,0.41000000000000003
0.5379946729552465,0.24
0.27543769147357006,0.6900000000000001
0.43685978081211113,0.05
0.7659995578342299,0.55
0.5517597144872456,0.96
0.3633391937844126,0.79
0.8684135723835893,0.89
0.9400023161064145,0.51
0.38118374093296975,0.52
0.5903228862897028,0.24
0.7623674818659395,0.43
0.2719372124606525,0.79
0.8048996178424416,0.9
0.6030088327876446,0.64
0.7551296493204332,0.62
0.911156263488688,0.92
0.6378346510575131,0.97
0.2973670081169002,0.15
0.8233863581332181,0.39
0.6941107730531546,0.9400000000000001
0.6216429616684388,0.36
0.7879236105993451,0.3
0.47251202796172104,0.28
0.9353964226683651,0.49
0.3407729478770779,0.67
0.4881404823817996,0.28
0.7731426405718677,0.47000000000000003
0.33128217545558863,0.6
0.3536168107214671,0.17
0.6093149588891111,0.35000000000000003
0.9815553707349426,0.21
0.5313306031351659,0.34
0.45359891353553644,0.55
0.9697221725078168,0.17
0.37659363912956506,0.01
0.9203154115826376,0.63
0.6880204659584995,0.72
0.3916693863370777,1.0
0.6845936812405908,0.46
0.46694284481034243,0.81
0.8567593460157705,0.52
0.8149588891111414,0.77
0.3013465000473749,0.66
0.5258719614263004,0.54
0.8722825228715508,0.5
0.5129912514344068,0.55
0.4940991925210818,0.43
0.7438228389147988,0.17
0.9054449556255066,0.09
0.35867013380778423,0.18
0.6487519344752439,1.0
0.6537420910229821,0.32
0.9932727636413403,0.87
0.480134123616916,0.84
0.8772253045153547,0.99
0.27754850663775044,0.6
0.6657174139619105,0.86
0.7304946992746375,0.17
0.3626864728857633,0.7000000000000001
0.6244064977312684,0.07
0.5751471253961068,0.77
0.7896448987756219,0.8300000000000001
0.704570099066188,0.85
0.4297430174655479,0.9500000000000001
0.7012222725215029,0.01
0.9828871319233158,0.42
0.48480318359354435,0.23
0.33943592281048984,0.1
0.3633339299061977,0.03
0.9011443671239222,0.55
0.964774126985798,0.34
0.5269089454346384,0.74
0.865565814269321,0.26
0.9075294513986124,0.6
0.4462768589385916,0.14
0.9797656521418721,0.61
0.29889353279922515,0.1
0.7222356743554381,0.04
0.7735269036815564,0.92
0.917362375904071,0.04
0.5143072209881352,0.41000000000000003
0.9947887605672355,0.6900000000000001
0.6276543105898702,0.55
0.46281596428985017,0.19
0.6767926137260888,0.97
0.6968006148209754,0.96
0.7114868350405845,0.75
0.8695610978344405,0.1
0.6635644877720109,0.92
0.4704117405539705,0.55
0.500973817469759,0.77
0.5052007116763346,0.49
0.8715561076778927,0.59
0.9521671386610799,0.59
0.7512606988324718,0.86
0.5972396222640993,0.54
0.5813111267857707,0.2
0.7686104414288271,0.38
0.5320359628159642,0.67
0.3296082621832461,0.1
0.505479697221725,0.37
0.9808394832977144,0.37
0.8605019634265741,0.52
0.47279627738532637,0.59
0.36524998157642624,0.33
0.7092970617031804,0.76
0.7891343025887753,0.9400000000000001
0.547959194416078,0.48
0.42195247770747574,0.1
0.653378883426153,0.91
0.8960489330118858,0.31
0.2805962921241854,0.98
0.5470906545106172,0.31
0.449540463431838,0.1
0.2832598145009317,0.32
0.31989114299851557,0.5
0.2968722035646983,0.75
0.9007443123795887,0.91
0.42008906481939634,0.73
0.7905660774632318,0.35000000000000003
0.6814353543116426,0.14
0.6148894059187047,0.72
0.5039321170265405,0.39
0.4034973206859886,0.48
0.4542147872866813,0.96
0.9272163559223894,0.19
0.7493183277711687,0.97
0.9826239380125701,0.51
0.6923105267036541,0.62
0.2643677555876067,0.15
0.39114826239380124,0.23
0.82053860001895,0.22
0.8859264952046069,0.16
0.9619632160190341,0.58
0.2756903576278859,0.73
0.453504163727668,0.17
0.8612336424984471,0.51
0.34086769768494635,0.17
0.9751702864602524,0.58
0.41410403528903955,0.75
0.8660132439175887,0.47000000000000003
0.4849874193310663,0.49
0.543205912388011,0.68
0.8509743438575805,0.36
0.3002463495004579,0.34
0.2882183877793803,0.04
0.7186825565603714,0.76
0.6360765157337319,0.79
0.6733921483992547,0.48
0.8644024971838251,0.77
0.7658837525135018,0.66
0.6801720235400633,0.6900000000000001
0.8023676924210681,0.76
0.46981165843747036,0.31
0.7761430511543684,0.23
0.3919852190299725,0.33
0.6706707233621443,0.37
0.4805394422394643,0.44
0.48855106488256284,0.97
0.895733100318991,0.18
0.7939139040079168,0.75
0.5044848242391063,0.3
0.31675387158242707,0.6
0.8054996999589418,0.91
0.6151262804383758,0.67
0.6472517291839935,0.47000000000000003
0.7446861149420446,0.45
0.4008706454567467,0.14
0.5693884426289914,0.24
0.7344162885447482,0.39
0.9613473422678892,0.52
0.9324118037205091,0.78
0.9564624632844494,0.54
0.3259235474328066,0.16
0.7403539431711708,0.36
0.9305641824670744,0.4
0.31446934843715457,0.67
0.8241496204743807,0.89
0.5806531420089065,0.21
0.5846958004779601,0.55
0.8966121679808816,0.96
0.9650741680440481,0.39
0.4430448377146346,0.46
0.9728436522892606,0.5
0.6451198585069535,0.74
0.9199574678640234,0.66
0.9070135913335509,0.8200000000000001
0.620716519102614,0.04
0.7100024213839788,0.61
0.40668196700601134,0.11
0.8949593102213986,0.38
0.9310958341667807,0.9400000000000001
0.5617031804352174,0.93
0.8881373240548707,0.31
0.4749492035752261,0.68
0.4709749755229663,0.85
0.6943634392074705,0.42
0.7375061850569025,0.63
0.8969806394559255,0.44
0.2706475622979987,0.46
0.27713266025877226,0.02
0.6604640635034268,0.48
0.5587764641477254,0.62
0.656853043047996,0.28
0.5341467779801446,0.14
0.7440965605819744,0.65
0.3031783296661648,0.96
0.4131565372103551,0.81
0.5945918915219978,0.71
0.4336224957099392,0.37
0.4332961352606146,0.53
0.49087243517533974,0.51
0.9982945034583679,0.6
0.6045985240085485,0.53
0.3271552949350964,0.18
0.7114605156495099,0.12
0.6646330550496383,0.55
0.6477939086401296,0.41000000000000003
0.9568309347594933,0.4
0.9043026940528703,0.65
0.8229494562413804,0.27
0.34469453714718856,0.84
0.7667049175150283,0.22
0.48221861939002175,0.43
0.27899607314685165,0.73
0.6090254455872909,0.61
0.7875235558550117,0.44
0.8698769305273353,0.07
0.2653942118395149,0.49
0.5449745754682219,0.9
0.9688694242370008,0.98
0.3998494530830535,0.7000000000000001
0.9167728215440007,0.28
0.5540495015107331,0.54
0.2729847242254203,0.04
0.9749649952098708,0.8300000000000001
0.9986050722730478,0.18
0.7088601598113425,0.66
0.480865802688789,0.09
0.8139166412245886,0.21
0.5988556328760778,0.88
0.8446892732689736,0.61
0.5233242443702822,0.27
0.29590891385136914,0.34
0.2928769199995789,0.63
0.3290134439449609,0.99
0.7968564119300535,0.38
0.8241864676218851,0.96
0.321086043353301,0.35000000000000003
0.571178161222062,0.36
0.450272142503711,0.49
0.3890795582553402,0.47000000000000003
0.7837967300788529,0.77
0.8032783433522481,0.91
0.3105635508016886,0.22
0.7039910724625474,0.37
0.5959604998578752,0.41000000000000003
0.3169328434417341,0.46
0.7658469053659974,0.72
0.32316527524819183,0.65
0.7014222998936697,0.55
0.9855769736911366,0.14
0.7662259045974712,0.6
0.8728036468148272,0.38
0.6589375388211018,0.3
0.2990356575110278,0.96
0.36541316180108857,0.68
0.37209828713402887,0.54
0.28957120448061313,0.53
0.4629844083927274,0.79
0.8088475265036268,0.24
0.5500436901891838,0.28
0.9708854895933128,0.44
0.7936770294882457,0.35000000000000003
0.46705865013107056,0.81
0.7995936286018086,0.18
0.2716371714024024,0.04
0.828092265257351,0.75
0.6606588269973785,0.15
0.9799077768536747,0.54
0.8916009559202838,0.45
0.5800530598924063,0.47000000000000003
0.427421647172771,0.8
0.3077210565656353,0.67
0.9142408961226273,0.89
0.8579226631012664,0.16
0.4973312137450388,0.01
0.8880688936380767,0.8
0.7905976607325212,0.8300000000000001
0.4833450893280133,0.74
0.9111299440976133,0.24
0.5405581816459094,0.9400000000000001
0.8254392706370345,0.77
0.2709212839651742,0.48
0.6004558518534115,0.37
0.8192594776127259,0.81
0.6841515154705381,0.61
0.5482855548654026,0.77
0.6579584574731279,0.66
0.9497983934643688,0.5
0.7087496183688294,0.96
0.6847726530998979,0.67
0.7859917672944718,0.27
0.6610957288892164,0.79
0.9108983334561571,0.17
0.32266520681777505,0.91
0.700058955436007,0.55
0.38064682535504857,0.36
0.4468243022729426,0.09
0.6644488193121164,0.9500000000000001
0.2695053007253624,0.29
0.28757093075894596,0.7000000000000001
0.6938317875077642,0.16
0.7289523829576678,0.59
0.38995336203901587,0.87
0.5917967721898786,0.54
0.8634760546180004,0.53
0.28189120616505414,0.97
0.7482444966153263,0.78
0.9492035752260836,0.41000000000000003
0.7846705338625285,0.78
0.9707012538557908,0.38
0.31117942455283354,0.45
0.9200522176718919,0.9400000000000001
0.37413540800320044,0.02
0.2991830461010454,0.04
0.7093181172160401,0.47000000000000003
0.5942234200469537,0.8
0.38493688610020316,0.74
0.804136355501279,0.17
0.7402960405108067,0.19
0.7262730689462769,0.5
0.6674123827471128,0.34
0.3954488508953857,0.89
0.5354311642645836,0.11
0.36665017318159326,0.3
0.5576289386968742,0.46
0.39272216198006044,0.6900000000000001
0.8000305304936465,0.29
0.40475012370113805,0.64
0.4611262593828629,0.25
0.9596944845084063,0.46
0.8331666438565277,0.92
0.31533262446440036,0.79
0.6745817848758251,0.42
0.7506921999852612,0.58
0.9483560908334825,0.09
0.35799109351806035,0.17
0.8747670733889901,0.65
0.6976586269700064,0.44
0.7701474938675819,0.49
0.3340141282491288,0.38
0.5817585564340383,0.06
0.351248065524756,0.5
0.8982176508364302,0.64
0.682382852390327,1.0
0.7031856990956658,0.74
0.6644330276774716,0.47000000000000003
0.7831387453019887,0.21
0.7506395612031119,0.64
0.5390895596239486,0.38
0.36197058544853505,0.6900000000000001
0.30278880267826125,0.75
0.7855653931590638,0.8
0.9729963047574931,0.24
0.6930211502626675,0.45
0.9528988177329529,0.39
0.5353258867002852,0.87
0.8030572604672218,0.32
0.7501131733816206,0.97
0.8181751187004537,0.21
0.5713623969595839,0.49
0.5607609462347479,0.46
0.6546106309284428,0.51
0.7736321812458546,0.9
0.9589522776801036,0.96
0.60237190352364,0.34
0.7064808868582017,0.32
0.6083990440797161,0.73
0.6528998705085959,0.88
0.3573857475233453,0.42
0.5637560929390337,0.89
0.738327350058429,0.88
0.5487540400265299,0.12
0.8886531841199322,0.36
0.8061366292229463,0.59
0.6788297345952604,0.43
0.6708181119521619,0.8200000000000001
0.6630802109762388,1.0
0.5505437586196006,0.85
0.8702296103677345,0.93
0.45756261383136637,0.76
0.7885131649594155,0.19
0.7216461199953678,0.68
0.29159253371513993,0.41000000000000003
0.8086474991314601,0.51
0.38979018181435354,0.44
0.358438523166328,0.61
0.3118532009643425,0.8
0.6261067303946856,0.77
0.39633318243549115,0.55
0.878978175960921,0.6900000000000001
0.6813774516512786,0.96
0.9537252466126943,0.24
0.9225157126764715,1.0
0.28488635286934,0.89
0.9705907124132775,0.4
0.38509480244665056,0.32
0.47880762630675777,0.14
0.9585995978397044,0.04
0.5822375693515954,0.52
